DV,IV,Moderator,Transform,Term,Coefficient,StdErr,t-value,p-value,N_Obs,R_Squared,Adj_R_Squared,f_squared,f_squared_interp,Centering_Used,Path
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,const,0.591726,0.014431,41.002677,0.000000,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,iv1_public_health_policy_log,0.009046,0.006989,1.294329,0.195694,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,mo2_robotics_capabilities_log_centered,0.033425,0.003458,9.667111,0.000000,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,iv1_public_health_policy_log_x_mo2_robotics_capabilities_log,-0.029618,0.006548,-4.523469,0.000006,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,population,0.000000,0.000000,1.658180,0.097431,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_2,0.014491,0.016066,0.902002,0.367159,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_3,0.068359,0.014894,4.589623,0.000005,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_4,0.055938,0.014597,3.832025,0.000131,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_5,0.043399,0.015252,2.845477,0.004478,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_6,0.020933,0.014626,1.431183,0.152527,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_7,-0.022771,0.014950,-1.523090,0.127887,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_8,0.043536,0.015257,2.853598,0.004365,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,log,div_9,0.017589,0.015973,1.101164,0.270952,2109,0.147451,0.142570,0.009762,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,const,-0.026929,0.021485,-1.253422,0.210192,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,iv1_public_health_policy_win,0.009795,0.007209,1.358685,0.174393,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,mo2_robotics_capabilities_win_centered,0.012902,0.001449,8.906671,0.000000,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,iv1_public_health_policy_win_x_mo2_robotics_capabilities_win,-0.007673,0.001892,-4.055686,0.000052,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,population,0.000000,0.000000,2.790151,0.005316,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_2,0.026444,0.023926,1.105262,0.269173,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_3,0.126318,0.022178,5.695714,0.000000,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_4,0.104868,0.021747,4.822140,0.000002,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_5,0.077597,0.022696,3.418958,0.000641,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_6,0.033625,0.021775,1.544235,0.122682,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_7,-0.006092,0.022248,-0.273817,0.784252,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_8,0.065356,0.022704,2.878654,0.004034,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv1_public_health_policy,mo2_robotics_capabilities,winsor,div_9,0.033228,0.023788,1.396859,0.162604,2109,0.149159,0.144288,0.007848,Negligible effect,True,iv1_public_health_policy_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,const,-0.020836,0.028920,-0.720464,0.471320,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,iv2_physical_environment_centered,0.036093,0.012090,2.985221,0.002867,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,mo1_genai_capabilities_centered,0.022373,0.004484,4.989453,0.000001,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,iv2_physical_environment_x_mo1_genai_capabilities,-0.036692,0.010371,-3.538025,0.000412,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,population,0.000000,0.000000,2.288710,0.022195,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_2,0.028666,0.034141,0.839630,0.401212,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_3,0.131504,0.030929,4.251849,0.000022,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_4,0.103191,0.031257,3.301356,0.000978,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_5,0.070383,0.031944,2.203351,0.027678,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_6,0.041186,0.030198,1.363872,0.172754,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_7,-0.049956,0.031579,-1.581952,0.113811,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_8,0.111843,0.031743,3.523438,0.000435,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,raw,div_9,0.040229,0.033816,1.189646,0.234320,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,const,-0.300722,0.138913,-2.164824,0.030514,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,iv2_physical_environment_z_centered,0.079853,0.026749,2.985221,0.002867,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,mo1_genai_capabilities_z_centered,0.105314,0.021107,4.989453,0.000001,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,iv2_physical_environment_z_x_mo1_genai_capabilities_z,-0.079554,0.022485,-3.538025,0.000412,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,population,0.000000,0.000000,2.288710,0.022195,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_2,0.137689,0.163988,0.839630,0.401212,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_3,0.631651,0.148559,4.251849,0.000022,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_4,0.495657,0.150137,3.301356,0.000978,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_5,0.338069,0.153434,2.203351,0.027678,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_6,0.197827,0.145048,1.363872,0.172754,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_7,-0.239953,0.151682,-1.581952,0.113811,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_8,0.537214,0.152469,3.523438,0.000435,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,zscore,div_9,0.193232,0.162428,1.189646,0.234320,2109,0.104061,0.098932,0.005972,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,const,0.597812,0.014049,42.551905,0.000000,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,iv2_physical_environment_log_centered,0.043645,0.012060,3.619026,0.000303,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,mo1_genai_capabilities_log_centered,0.028330,0.004938,5.737640,0.000000,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,iv2_physical_environment_log_x_mo1_genai_capabilities_log,-0.057076,0.023012,-2.480216,0.013208,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,population,0.000000,0.000000,2.458091,0.014048,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_2,0.009479,0.016613,0.570565,0.568356,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_3,0.064322,0.015054,4.272673,0.000020,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_4,0.051623,0.015195,3.397255,0.000693,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_5,0.031710,0.015550,2.039232,0.041552,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_6,0.020489,0.014698,1.394071,0.163444,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_7,-0.035916,0.015335,-2.342055,0.019271,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_8,0.053654,0.015478,3.466512,0.000538,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,log,div_9,0.018291,0.016415,1.114273,0.265290,2109,0.125584,0.120578,0.002935,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,const,-0.013600,0.020919,-0.650138,0.515675,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,iv2_physical_environment_win_centered,0.037362,0.009629,3.880185,0.000108,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,mo1_genai_capabilities_win_centered,0.024332,0.004493,5.415482,0.000000,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,iv2_physical_environment_win_x_mo1_genai_capabilities_win,-0.011886,0.011044,-1.076188,0.281967,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,population,0.000000,0.000000,2.831491,0.004677,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_2,0.014701,0.024726,0.594560,0.552202,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_3,0.116498,0.022411,5.198249,0.000000,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_4,0.094089,0.022643,4.155322,0.000034,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_5,0.056631,0.023166,2.444542,0.014586,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_6,0.031092,0.021846,1.423251,0.154812,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_7,-0.030234,0.022913,-1.319509,0.187143,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_8,0.077371,0.022935,3.373467,0.000756,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo1_genai_capabilities,winsor,div_9,0.032349,0.024384,1.326662,0.184765,2109,0.129006,0.124019,0.000553,Negligible effect,True,iv2_physical_environment_x_mo1_genai_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,const,-0.003536,0.028730,-0.123068,0.902065,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,iv2_physical_environment_centered,0.031565,0.012107,2.607056,0.009197,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,mo2_robotics_capabilities_centered,0.008913,0.001297,6.870433,0.000000,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,iv2_physical_environment_x_mo2_robotics_capabilities,0.000246,0.002912,0.084389,0.932755,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,population,0.000000,0.000000,1.313860,0.189037,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_2,0.011545,0.033917,0.340381,0.733604,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_3,0.111847,0.030760,3.636102,0.000283,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_4,0.084223,0.031075,2.710281,0.006777,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_5,0.058306,0.031740,1.836986,0.066354,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_6,0.021307,0.029903,0.712549,0.476204,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_7,-0.060612,0.031401,-1.930272,0.053708,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_8,0.098024,0.031630,3.099092,0.001967,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,raw,div_9,0.018520,0.033616,0.550937,0.581736,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,const,-0.217624,0.138000,-1.576981,0.114951,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,iv2_physical_environment_z_centered,0.069835,0.026787,2.607056,0.009197,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,mo2_robotics_capabilities_z_centered,0.147319,0.021442,6.870433,0.000000,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,iv2_physical_environment_z_x_mo2_robotics_capabilities_z,0.001871,0.022166,0.084389,0.932755,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,population,0.000000,0.000000,1.313860,0.189037,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_2,0.055452,0.162911,0.340381,0.733604,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_3,0.537232,0.147749,3.636102,0.000283,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_4,0.404548,0.149264,2.710281,0.006777,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_5,0.280062,0.152458,1.836986,0.066354,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_6,0.102344,0.143630,0.712549,0.476204,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_7,-0.291136,0.150827,-1.930272,0.053708,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_8,0.470838,0.151928,3.099092,0.001967,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,zscore,div_9,0.088958,0.161467,0.550937,0.581736,2109,0.107698,0.102589,0.000003,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
dv3_operational_efficiency,iv2_physical_environment,mo2_robotics_capabilities,log,const,0.604608,0.013831,43.715039,0.000000,2109,0.141888,0.136975,0.000000,Negligible effect,True,iv2_physical_environment_x_mo2_robotics_capabilities_to_dv3_operational_efficiency
